video,group,frame,landmarks
video30.mp4,1,17,"[          0           0      207.65      328.19      279.61      323.77     0.91862      291.93      252.41     0.98835      306.22      253.99     0.64166      299.25      233.81     0.99339      306.71      237.02     0.01376      287.13      193.59     0.84987      240.28      217.01     0.82489      220.26
      202.74     0.95012      228.56      284.74      0.4406      186.27      298.58     0.91599      301.48      272.33     0.40207       279.1      280.27     0.85409      160.62      367.22     0.72211      133.53      367.48     0.82553      176.14      461.19     0.22476       134.3      473.41     0.34887
      155.53      472.66    0.071093      124.67      482.66    0.095037]"
video30.mp4,1,23,"[          0           0      209.01       326.4      279.67      320.44     0.91603      293.26      253.01     0.98776      307.63      254.64     0.62664      300.85      234.31     0.99306      307.95      236.83     0.01326      288.35      193.47     0.87153      240.21      216.48     0.82273      220.78
      203.33     0.95036      229.37      287.14     0.42048      186.36      299.06     0.91354      302.74      273.07     0.37634      280.54      281.28     0.84948      162.13      368.95     0.68576       135.2      371.94     0.80027      239.14      424.21     0.21981      206.06      444.81     0.35863
      189.21      463.06    0.079816      167.62      471.22     0.11168]"
video30.mp4,1,29,"[          0           0      209.68      327.63      280.54      323.08     0.91631      294.17      252.89     0.98851      308.24      254.19     0.59929      301.81      234.56      0.9938      307.76         235    0.012028      289.55      193.52     0.85183      241.85      213.97     0.83725      221.91
      204.52     0.95113      235.92      279.37     0.47995      188.43      299.78      0.9185      303.64      271.98     0.44061      280.82       280.1     0.86006       161.7      368.78     0.73485      133.12       371.1     0.82916      191.85      457.95     0.22481      135.43      475.44     0.34236
      168.67      471.29    0.070891      128.71      481.34    0.092989]"
video30.mp4,1,35,"[          0           0      211.75      326.26      279.09      319.72      0.9207       295.1      255.24      0.9903      309.84      257.48     0.67206      303.49         235     0.99478      308.68      240.97    0.013506      290.76      193.89     0.88147      238.39      219.63     0.80795      224.01
      203.59     0.94994      226.08      296.27     0.36589       189.5      301.37     0.90892      301.78      278.57     0.31779      282.41      281.42     0.83638       158.3      375.01     0.64698      137.06      376.87     0.77929      254.72      414.65      0.2099      240.71      431.06     0.36158
       200.6      461.94    0.081538      196.39      467.46     0.11958]"
video30.mp4,1,41,"[          0           0      213.22      326.36      278.08      321.85     0.91889      296.43      254.17     0.99025      310.95      256.53     0.67714      304.73      234.54     0.99467      310.03      239.98    0.013882      291.73      193.53     0.88128      241.04      217.26     0.79454      224.79
       204.1     0.94976      226.09      291.09     0.33669      190.74      299.39     0.90843       300.2         276     0.28959      278.84      279.99     0.83262      162.36      368.63      0.6523       140.1      370.87     0.79009      251.88      411.34     0.23125       239.6      426.16     0.39812
      199.18      463.51    0.091478      194.04      469.76     0.13574]"
video30.mp4,1,47,"[          0           0      215.23      324.67      276.77      319.92     0.92083      298.27      251.44     0.98753      312.23      253.18     0.60158      306.15      233.32     0.99289      311.65       233.8    0.012287      293.29      192.26     0.87706      243.67      209.95     0.83529      226.04
      203.97     0.95141      245.23      269.77     0.46365      195.46      298.47     0.91829       306.2      267.81     0.41539      285.28      278.61     0.85835      161.83       366.4     0.71691      138.85      372.55     0.81785      267.43      395.89     0.27796      257.43         411     0.43625
      210.94      460.76     0.11055      209.81      467.47     0.15572]"
video30.mp4,1,53,"[          0           0      216.89      326.15      278.12      324.31     0.92041      300.32      250.78      0.9883      314.33      252.65     0.62294      308.02       232.3     0.99323      313.73      234.68    0.012443      295.56      191.36     0.86339      247.08      212.74     0.84318      228.16
      201.58     0.95159      248.04      271.52     0.49488      197.58      297.12     0.91807      309.42      269.09     0.44946       285.6       278.8     0.85961       167.9      369.65     0.71601      143.12      372.42     0.81264      236.45      438.87     0.20958      209.51      455.24     0.33081
       192.4      464.89    0.071493      174.94      473.52    0.097221]"
video30.mp4,1,59,"[          0           0      215.52      327.33      286.41      326.91     0.91791      302.64      250.24     0.99127      317.16      252.23     0.71647      309.77      231.11     0.99471      318.13      236.46    0.014331      297.24      191.19      0.8372      253.24      212.64     0.85414      231.17
      202.47     0.95305      254.87      265.07     0.55491      200.86       297.8     0.92589      311.06      266.11     0.52309       286.9      279.47     0.87512      167.92      361.64     0.79434      140.29      361.07     0.86582      164.25      470.04     0.28132      123.06      477.21     0.39666
      150.47      474.03    0.082526      117.59      483.31     0.10436]"
video30.mp4,2,71,"[          0           0      223.27      325.86      278.92      322.45     0.90737      307.27       250.6     0.98999      321.53      251.84     0.65951       314.7      231.29     0.99418      321.68      233.12    0.012401      301.73      191.48     0.87296      255.12      210.16     0.83877      236.45
      201.51     0.95347      256.08       267.5     0.48739      204.29      298.23     0.92459      313.85      267.11     0.44294         293      278.21     0.86916       174.5      359.15     0.75554      150.58       364.3     0.84722      273.79       399.5     0.32714      265.25      414.43     0.49523
      220.93      465.69     0.12602      221.33      475.12     0.17669]"
video30.mp4,2,77,"[          0           0      226.37      324.95      277.92      319.86      0.9165      309.04      252.45     0.99027      323.49      254.15     0.67272       316.9      232.61     0.99408      323.45      236.02    0.013278      304.06      192.19     0.87944      255.92      214.66     0.81704      238.57
      200.41     0.95354      250.87      283.59     0.40485      205.49      299.38     0.92157      318.53         271     0.35151      294.84      277.79      0.8549      173.34      374.66     0.71937       149.5      379.38     0.83321      282.68      402.83      0.2897      273.53      420.65     0.47273
      231.16      468.94      0.1122      236.85      478.47     0.16537]"
video30.mp4,2,83,"[          0           0      227.62      327.43      278.81      324.47     0.91548      311.46      253.84     0.99095      326.47      255.25     0.70523      318.69      233.33     0.99435      327.28      237.66    0.013651      305.39      192.71     0.87121      258.88      216.17     0.79757      241.23
      201.14     0.95067       248.2      286.53     0.36609      207.99      298.55      0.9152       315.3      274.11     0.32202      295.26      277.16     0.84524      177.65      373.96     0.67288      153.95      375.63     0.80435      260.84      430.21     0.21168      239.27      448.95     0.36772
      209.43      467.72    0.076754      196.34         478     0.11335]"
video30.mp4,2,89,"[          0           0      230.14      323.93         276      316.65     0.91719      312.99      253.13     0.99018      327.67      254.59     0.70512      320.23         233     0.99353      328.21      236.45    0.014754      306.95      192.81     0.88096      263.18      216.94     0.79195      242.91
      199.87     0.95374      254.13      290.22     0.33715      210.22       299.6     0.92125      318.29      275.92     0.28402      297.79      278.18     0.84665      176.44      373.33     0.72278      148.29      378.34     0.84733      289.98      397.03     0.33256      278.99      417.23     0.54348
      240.95      472.86     0.13372      246.79      482.84     0.20299]"
video30.mp4,2,95,"[          0           0      232.49      324.62      275.33      318.94     0.92412      314.38      252.93     0.98962      328.95      254.92     0.69387       321.9      233.17     0.99271      329.22      236.99    0.015235      309.62      192.76     0.87986      264.29      216.69     0.80075      245.03
       200.3     0.95462      256.83      287.16      0.3561      212.59      298.89     0.92271      321.28      277.56     0.29884      299.17      279.81     0.84901      178.14      378.95     0.72932      151.41      384.11     0.84904      288.43       402.6     0.32088      279.77      423.15     0.52522
      241.07      474.53     0.12638      246.99      484.43     0.19059]"
video30.mp4,2,101,"[          0           0      234.71      323.73      275.41      316.21     0.93149      316.55      252.19     0.99114      331.19       253.9     0.75348      323.32      232.52     0.99311      332.63      236.95    0.018403      311.85      192.86     0.87155      266.59      216.37     0.83273       248.1
      199.71     0.95512      265.71      280.61     0.45077      215.27       299.8     0.92479       325.3       274.5     0.39282      299.59      279.83     0.86147       178.9      384.53       0.737       156.1      388.66        0.84      289.98      409.78     0.27895      282.38      428.46     0.45074
       241.3      470.96     0.10352      248.09      480.37     0.15057]"
video30.mp4,2,107,"[          0           0      237.09      326.82      276.23      322.92     0.92082      319.12      253.07     0.99219      334.89      254.91     0.81692      325.18      232.42     0.99326      338.35      239.64    0.022851      313.78      192.87     0.85304      269.89      216.92     0.80019      251.09
       201.1     0.95102      259.52      286.62     0.37248      217.09      298.27     0.91392       322.3      277.28     0.32767      303.31      281.64     0.84107      183.88      373.22     0.67741      161.14      372.42     0.80635      232.77      450.69     0.19175      199.49      465.45      0.3288
      195.31      465.44    0.066002       173.9      476.07    0.094982]"
video30.mp4,2,113,"[          0           0      238.26      326.83      276.89      321.93     0.91376      321.17      252.23     0.99141      335.71      253.66     0.75722      328.02      232.48     0.99274       336.4      236.11    0.019226      316.63      193.23     0.86384      266.62      212.69     0.81757       253.5
      201.33     0.95315       261.5      283.08     0.40899      219.52      298.73     0.91741      326.18      276.65     0.35435         306      280.06     0.84608      181.99      373.81     0.69354      166.93      375.17     0.81251      252.83      444.57     0.19954      240.62      458.18     0.33931
       205.5      466.17    0.069181      204.26      473.38     0.10011]"
video30.mp4,2,119,"[          0           0      241.11      323.89       276.2      316.49     0.91996      323.73      253.95     0.99101      338.44      256.25     0.75373      331.83      233.69     0.99235      337.73      238.56    0.020318      320.17      193.56     0.88033      269.38      216.45     0.81436       255.1
       200.9     0.95581      263.66      293.83     0.38582      220.55      301.21     0.92313      333.18      283.47     0.32201      303.19      280.39     0.85016      181.36      380.63     0.73243      161.78      385.18     0.84677       301.2      399.51     0.31639      295.95      418.54     0.51446
      251.81      475.48     0.12376      261.38      483.45     0.18537]"
video30.mp4,2,125,"[          0           0         243      325.36      276.45      319.71     0.91514      325.91      253.61     0.99112      340.19      255.31     0.73346      333.77       233.9      0.9922      339.09      236.43    0.019079      321.86      193.88     0.88175      269.39      212.98     0.80893      256.77
      203.17      0.9551      262.07      289.31     0.37449      223.24      301.83     0.92088      328.89       280.3     0.31223      309.53      279.32     0.84564      182.97      382.08     0.70707      166.88      387.29     0.83002      303.28      407.33     0.26687      299.71      425.87      0.4547
      248.13      473.79     0.10241      258.16      481.39     0.15533]"
video30.mp4,3,137,"[          0           0      246.25      323.19      274.94      316.04     0.91893      328.53      252.94     0.99007      342.94      254.21     0.74513      336.38      233.21     0.98922      343.62      234.77    0.024242      324.98      193.01      0.8798      276.78      214.82     0.81827      260.25
      200.94     0.95727      272.08      294.76      0.4003      227.81      303.47     0.92746      338.55      282.35     0.33192      317.31      278.52     0.85534      189.91      389.43     0.75935      163.55      397.87     0.86438      315.45      404.25     0.33087      307.39      435.69     0.53178
      263.43      479.43     0.12504       268.9      489.26     0.18645]"
video30.mp4,3,143,"[          0           0       247.3       325.1      273.84      319.93     0.90436      332.58      254.98     0.96284      346.82      253.02     0.30826      339.46      237.25     0.96574      332.81      231.66    0.017611      327.23      193.92      0.9485      270.75      211.33     0.76342       265.7
      201.28     0.96643      264.89      278.89     0.30111      230.77      299.01     0.96761      322.21      279.81     0.31825      313.56      283.51     0.92652       177.8      382.05     0.73522      169.78      388.04     0.89024      304.91      408.27     0.23904      302.34      424.29     0.56362
      249.82      475.55    0.084859      273.84      484.62     0.18986]"
video30.mp4,3,149,"[          0           0      248.73      325.72      275.11       321.3     0.90342      334.45      253.96     0.97175      349.19      252.39     0.41177      340.62      235.84     0.97417      337.45      232.95    0.019819      328.31      194.06     0.94765      274.35      211.92     0.78284      268.14
      203.35     0.96745      268.03         280     0.33399      232.21      300.08     0.96825       329.8      277.67     0.35017      315.94      282.09     0.92962      180.35      377.72     0.74593      173.31      383.17     0.89138      298.57      413.43     0.24276      299.49       426.3     0.55533
      239.52      471.82    0.084684      275.23      482.14     0.18447]"
video30.mp4,3,155,"[          0           0      250.39      324.83      276.11      320.95     0.89925      336.51      253.64     0.97581      351.63      252.15     0.48346       342.3      235.34      0.9776      341.46      232.92    0.022868      329.69      193.02     0.94645       277.8      213.37     0.76616      270.75
      201.78     0.96739      266.65      282.16     0.30129      233.56       298.4     0.96808      327.92      278.35     0.31774      318.84      281.84     0.92728      180.94      378.15     0.73623      174.32      382.44      0.8917      297.46      416.36     0.23604      300.78      426.63     0.55942
      233.66      471.65    0.082084      275.88      482.93     0.18578]"
video30.mp4,3,161,"[          0           0      250.98       326.4      278.09      325.01     0.90056      338.76      253.78     0.98022      354.09       252.5     0.57447      343.96      235.27     0.98201       345.7      234.38    0.026312       331.3      192.66     0.94578      281.91      213.12     0.78594      272.81
      202.09     0.96704      272.23      276.59     0.33496       236.1      298.92     0.96755      329.98      274.57      0.3454      320.74      280.35       0.928      183.58      372.67     0.76483       179.2      376.98     0.89915      281.83      430.91     0.24923      299.04      438.26     0.55488
      204.59      469.19    0.081535      259.35       482.6     0.17608]"
video30.mp4,3,167,"[          0           0      252.64      325.68      277.94      322.58     0.88864      339.42      254.26     0.97534      354.01      252.53     0.45893      345.46      236.18     0.97776      342.69      232.63    0.022343      333.94      193.17     0.94797      281.03      214.24     0.75872      273.38
      200.34     0.96734      263.36      286.32     0.28812      236.88      300.19      0.9679      327.85      278.72     0.30069      322.33      280.47     0.92529      187.01      376.52      0.7386       178.1      381.13     0.89506      302.99      417.62     0.23853      305.85      432.83     0.56709
      237.61      474.09    0.081179      272.13      486.47     0.18394]"
video30.mp4,3,173,"[          0           0      253.78      325.74      279.78      322.44     0.87336       341.4      255.84     0.97541      356.12      254.22     0.47207      347.27      237.67     0.97874      344.73      234.02    0.022653      335.57      194.11     0.94713      281.59      210.98     0.77521      273.99
      203.91     0.96731      268.63      278.18     0.32455      237.04      301.35     0.96843      325.56      278.49     0.33555      318.21      281.26     0.92853       186.9      380.16     0.76016      179.11      386.33     0.90015      305.39      420.87     0.24194      310.02      435.17     0.55949
      238.93         468    0.080611      282.38      483.62     0.17748]"
video30.mp4,3,179,"[          0           0      257.46      326.29      278.27      323.05     0.87424      343.25      255.19     0.97405      357.42      252.91      0.4147      349.01      237.15     0.97846      343.78      231.46    0.020213      337.39      194.22     0.94842      284.55      214.74     0.75515      276.87
      201.18     0.96642      266.58      288.46     0.28233      241.09      300.24     0.96677      331.49      280.34     0.28947      328.35      282.88     0.92156      189.78      377.81     0.72753      181.23      382.87     0.88903      305.45      422.65       0.212      309.84      436.22     0.52869
      236.92      471.22    0.072217      274.91      483.56     0.16543]"
video30.mp4,3,185,"[          0           0      260.21       325.2      277.42      319.68     0.86629      342.66      255.26     0.98846      359.09      255.75     0.60237      351.33      234.97     0.99422      355.67      238.85    0.011749      339.09       194.7     0.87829      282.44      212.51     0.81228      274.26
      207.85     0.94817      278.18      285.93     0.39481      244.03      304.11     0.91427      344.08      278.06     0.34123      329.21      280.18     0.84796      200.47       383.7     0.70701      185.67      392.57     0.81716      323.47      411.13     0.29053      320.28       436.5     0.46618
      268.17      475.65     0.12301      279.69      482.63     0.17686]"
video30.mp4,3,191,"[          0           0      261.83      324.43       276.7      314.52      0.8916      344.77      254.36     0.98982      359.36      256.45      0.6648      352.85      235.34     0.99437      360.31       238.4    0.015412      340.89       193.3     0.88665      287.37      212.88     0.82154      277.05
         205     0.95346      278.95      288.39     0.40413      243.92      303.02     0.92078      340.24      280.73     0.34853      323.43      279.49     0.85684       203.6      386.17     0.74686      182.58      395.32     0.84889      331.28      414.86     0.31094      323.54      443.92     0.49321
      276.56         478     0.11319      279.15      488.14     0.16377]"
video30.mp4,4,203,"[          0           0      266.16       325.1       277.7      315.75     0.91535      348.76      253.44     0.98984      363.29      256.28     0.71678      356.19      234.63     0.99376      364.92      241.38    0.018397      344.83      193.69     0.88637      293.69      217.13     0.82244      280.97
       204.2     0.95366      287.08      289.59     0.41169       249.4      301.11     0.92325      349.07      280.68     0.36165      334.92      281.29     0.86283       211.7      383.05     0.75059      190.08      389.41      0.8516      333.64      421.72     0.31103      327.36      444.99     0.49328
      263.69      473.43     0.11189      264.26      482.92     0.16252]"
video30.mp4,4,209,"[          0           0      268.82      325.12      277.36       314.9     0.92077      352.08      253.13     0.99002      366.51      255.82      0.7361      359.07      234.47      0.9938      368.59      241.72     0.01884      347.37      194.31     0.88354      298.25      216.82     0.82601      283.29
      204.68     0.95419      293.77       282.4     0.43461      251.37       302.8      0.9261      351.75      276.02      0.3867      334.22      280.35     0.86943      219.35      382.52      0.7696      192.84      391.06     0.86323      342.02      414.55     0.34098      332.41      442.61      0.5249
      280.25      476.73     0.12446      275.08      485.24     0.17857]"
video30.mp4,4,215,"[          0           0      271.48      325.99      276.62      315.94     0.92785      353.75      254.24     0.98798      367.59      257.26     0.64036      362.45      235.52     0.99281      365.79      241.62    0.017329      350.83      194.45     0.88783      296.96      222.56     0.80089      285.52
      202.36     0.95385      279.25      296.79     0.35113      253.15      304.04     0.92201      340.73      284.78     0.29544      331.37      282.08     0.85268      216.43      393.51     0.74671      190.83      399.92     0.85856       344.7      421.15     0.33656      335.35      447.88     0.53978
      278.06      481.59     0.12805      271.11      489.72     0.19074]"
video30.mp4,4,221,"[          0           0      273.83      326.02      277.77      316.47     0.93092      356.86         255     0.98793      370.58      257.47     0.60551      365.54      236.06     0.99312      367.57      240.59     0.01497      353.21         195     0.89261      297.35      218.72     0.79629      287.74
      205.17       0.955       284.4      296.85     0.33667      257.96      305.76     0.92445      349.92      286.83     0.27737      345.06      285.54     0.85093      215.95      398.22     0.75367      192.12      406.61     0.86612       347.7      425.13     0.34397      339.06      452.04     0.55584
      288.91      486.12     0.13131      284.11      494.35     0.19845]"
video30.mp4,4,227,"[          0           0      276.04      326.94      277.52      316.96     0.92991      358.51      255.78      0.9874      372.22      257.91     0.56963      367.48      236.75     0.99299      369.04      239.78    0.013377      355.28      195.17     0.88901      300.19      219.33     0.83141      289.14
      204.31     0.95644      295.45      292.36     0.44073      261.21      306.66     0.93064      360.47      282.09      0.3837      344.68      283.92      0.8721      220.29      396.37     0.78983      195.17      404.75     0.87767       350.6      425.61     0.36513      341.59      453.06     0.55586
      291.23      484.78     0.13356      286.15      493.14      0.1927]"
video30.mp4,4,233,"[          0           0      278.21      327.47      276.05      316.79     0.93187      360.19      255.13     0.98745      373.52      257.55      0.5844      369.15      236.55     0.99278      369.93      240.55    0.014787      356.82      196.01     0.88563      302.02       220.4     0.84858      292.14
      204.88     0.95755      300.76      289.66     0.49768      263.17       306.5     0.93361      363.33      281.85      0.4401      340.58      284.17     0.88047      221.16      396.88     0.81251      196.41      405.76     0.88733      352.62      423.71     0.39312      344.85      453.02     0.57401
      297.15      485.43      0.1436      293.45      494.23     0.20153]"
video30.mp4,4,239,"[          0           0      280.27       328.5      274.95      318.49     0.92725      362.06      255.79     0.98798      375.49      258.32     0.58826       371.1      236.88     0.99318      371.75      241.14     0.01381      359.15      196.08     0.88607      303.83      219.22     0.85766      293.77
      205.43     0.95654      305.46      284.75      0.5334      265.71      305.47     0.93246      365.99      281.33     0.48191      348.51      285.98     0.88257      222.36      388.72     0.80217      202.09      395.46     0.87498      346.55         427     0.35317      340.64      450.41     0.51922
      272.96      476.54     0.12461       267.4      485.14     0.17231]"
video30.mp4,4,245,"[          0           0      283.11      327.32       275.5      315.47     0.92657      365.15      255.42     0.98952      378.78      257.69     0.66532      373.33      236.13     0.99368      376.68      242.33    0.015856      361.31      196.29     0.88723      307.87      221.22     0.84429      296.44
      205.56     0.95671      305.07      288.32     0.49084      267.62      306.06     0.93304      368.75      279.94     0.43892       351.9      284.36     0.88067      227.68      390.35      0.8035       204.7       398.3     0.88186      352.81      421.74     0.38028      345.55      451.44     0.56037
      283.86      480.54     0.13838      266.49      490.68     0.19424]"
video30.mp4,4,251,"[          0           0      285.46      326.66      276.22      313.41     0.92493      367.72      256.36      0.9905      381.97      258.37     0.70177      375.59      236.39     0.99415      381.56      243.05    0.016131      363.36      196.25     0.88622      313.35      221.53     0.83239      299.22
      205.39     0.95598      305.93      288.74      0.4595      268.87      305.76      0.9319      369.46      281.26     0.40975      353.92      285.47     0.87761      232.27      387.54     0.79416      206.89      395.65     0.87941      356.18      418.54     0.37585      348.13      450.64     0.56282
      287.64      479.97     0.13765      268.48      489.89     0.19586]"
video30.mp4,4,257,"[          0           0      287.35      326.46      274.81      312.29     0.92636      368.53      257.24      0.9902      382.42      259.83     0.67305      377.63      237.02     0.99397      380.04      244.04    0.015865      365.68      196.46     0.88764      314.23      223.65      0.8054      301.25
      204.21     0.95569      299.79      294.22     0.37364      271.09      306.74     0.92807      365.66      281.55     0.31478      353.03      285.04     0.86037      235.62      394.78     0.77337      208.27      403.06     0.87627      362.11      418.13     0.36973      355.79      452.91      0.5777
      300.89      484.28     0.14094      288.01      493.84     0.20885]"
video30.mp4,5,269,"[          0           0      290.76      328.49      275.87      314.82      0.9225       373.2      259.96     0.98997      387.46      260.68      0.6158      381.78      238.91     0.99413      385.23         241    0.012097      369.53      198.02     0.89017      317.71      221.67     0.81668      304.55
      205.85     0.95506      309.07       292.8     0.40872      276.95       307.7     0.92865      375.45      279.84     0.35455      360.22      283.93     0.86673      234.69       393.9     0.76922      211.04      400.76      0.8681      362.42      421.24     0.34526      355.56      449.44     0.54179
      288.21      479.59     0.12864      272.02      488.39     0.18886]"
video30.mp4,5,275,"[          0           0      292.57      328.05      275.28      313.31     0.92386      374.97       259.8     0.99079      389.33      261.24     0.67563      383.15      238.84     0.99441      387.52      243.52    0.013907      370.54      198.33     0.88796       319.6      221.09     0.83657      306.59
      207.14     0.95635      314.89      289.46     0.47338      278.15      308.67     0.93229      378.26      281.66     0.42039      356.93      285.24     0.87777      236.48      392.49     0.79545       212.5      400.13     0.87883      364.94      422.27     0.36748      359.31      450.25     0.55292
      294.18      480.37     0.13303      283.88      488.81     0.19005]"
video30.mp4,5,281,"[          0           0      294.68      329.57      273.32      315.29     0.92509      375.66      258.64     0.98975      389.67      260.15     0.64644      383.98      238.26     0.99341      386.87      241.61    0.014438      371.56      198.54     0.88874      318.86      218.74     0.82827      309.17
      207.36     0.95569      315.88      286.98     0.44838      280.54      307.81     0.93141      378.58       281.6     0.39484      359.98      285.81     0.87457      236.04      389.42     0.79014      216.15      397.22     0.87774      363.55      420.36     0.37452       359.9      448.43     0.56517
      282.58      478.87     0.14023      269.84      488.55     0.20127]"
video30.mp4,5,287,"[          0           0      296.32      328.55      272.81       313.2     0.92137      377.91      258.94     0.98819      392.24      260.22     0.64337      385.82      238.52     0.99132      390.85      240.91    0.015266      374.04      198.42     0.88676      325.06      219.13     0.82247      311.27
      206.03     0.95599       324.6      287.75     0.43223      282.75      306.55     0.93161      385.21      281.46     0.37927      371.19      287.27     0.87269      243.66      385.19      0.7865      220.05      392.82     0.87805       367.3      418.89     0.37132      361.13      448.29     0.56703
      287.85      478.05     0.13831      273.48      488.88     0.20086]"
video30.mp4,5,293,"[          0           0      296.38       330.1      278.34       317.2     0.90579      380.15      258.46     0.99046      394.83      259.84     0.70418      387.91      237.47     0.99279      393.82       242.3    0.016735      376.08      198.13      0.8898      325.73       221.1     0.81228      313.48
      205.13     0.95526       319.9      292.98     0.39808      285.05       304.7     0.92733      382.87      281.66     0.34641       370.8      286.76     0.86333      244.56      385.24      0.7543      226.91      387.75     0.85982      362.09      432.19     0.31426      365.17      448.44     0.50763
      255.47      472.12     0.11389      265.13      479.34        0.17]"
video30.mp4,5,299,"[          0           0      301.51       328.4      274.01      313.24     0.92024       382.5      258.49     0.99026      397.52       260.2     0.72648      390.48       237.3     0.99182      396.91      242.85    0.020033      378.75      197.81     0.88899      328.44      221.56     0.79492      316.62
      205.61      0.9558      321.33      298.75     0.34241      287.23      307.08     0.92573      387.08      286.35     0.28486      374.93      286.47     0.85184      244.93      390.82     0.74271      223.89      396.68     0.86072      372.29      418.21     0.33011      369.17      443.45     0.54385
      299.11      482.19     0.12521      298.39      491.49     0.19191]"
video30.mp4,5,305,"[          0           0      303.83      328.25      273.05       310.4     0.92674       383.1      258.73     0.98972      397.71      261.11     0.71258      392.21      237.92     0.99048      396.12       243.7     0.02269      381.46      198.66      0.8884         328      223.28      0.7995      318.62
      205.23     0.95689      324.51      303.81     0.34277      289.65       309.8     0.92559      394.54      290.66     0.27515       377.7      285.28     0.84606      244.99      400.71     0.75032      224.97      407.55     0.86565      379.72      419.43     0.33776      378.55       448.3     0.55448
      313.29      488.79     0.12871      315.32      498.39     0.19755]"
video30.mp4,5,311,"[          0           0      305.73      328.32      273.63      310.28     0.92423      385.76      259.83     0.98921      399.99      261.59     0.66418      395.29      239.36     0.98982      397.04      241.24    0.020041      384.98      199.29     0.88781      328.21      221.34        0.81      321.05
       205.1     0.95722      326.26      299.61     0.37059      293.24      310.18     0.92662      397.34       284.9     0.29791       380.6      285.12     0.84822      244.04      400.78     0.76405      225.92      408.16     0.87057      381.69      418.32     0.34812      380.58      446.62     0.55977
         321      489.95     0.13143       327.2      499.96     0.19903]"
video30.mp4,5,317,"[          0           0      306.98      328.25      269.54      308.67     0.92429      389.66      260.48     0.97091      403.72      257.86     0.27406       396.8      242.78     0.97161      387.57      233.75    0.013564       386.5      199.48     0.94811      325.96      218.45     0.77217      324.56
      203.65     0.96926      326.81      288.66      0.3203      296.33      306.56      0.9714      388.67      280.24      0.3436       383.6      286.56     0.93345      235.31      401.89     0.78616      227.28      410.65      0.9169      371.91      416.29     0.29416      377.49      443.12      0.6391
      328.24      491.26     0.08765      344.94      507.28     0.19489]"
video30.mp4,5,323,"[          0           0      308.88       329.4      269.48      310.29     0.92575      391.36      261.27     0.97184      405.56      259.17     0.29488      398.66      243.56      0.9717      389.83      235.27    0.014874      388.58       200.1     0.94814      325.37      218.53     0.77453      327.41
      203.88     0.96911      323.27       291.7     0.32398      297.95         307       0.971      388.93      281.73     0.34458      382.71      287.51     0.93248      234.64      402.54     0.78428      229.38      410.32     0.91529      372.29      418.01     0.29159         378      442.72     0.63386
      326.68      489.84    0.086929      346.73      505.46     0.19281]"
video30.mp4,6,335,"[          0           0      313.03      329.14       269.1      307.74     0.92009       396.8      261.97      0.9793      411.55      260.29       0.385      403.57      243.68     0.98092      396.58      237.83    0.015723      392.71      200.89     0.94831       330.6      222.71     0.75793       332.2
      204.59     0.96908      323.38      298.38     0.29573      302.09      307.29     0.97075      396.16      281.45     0.31386      390.39      290.06     0.92977       241.7      405.35     0.76983      236.63      412.56     0.91283      381.52      419.51     0.26757      387.07      445.21     0.61745
      332.63         486    0.080322      347.09      499.29     0.18498]"
video30.mp4,6,341,"[          0           0      316.12      330.86      270.73      310.26     0.90925      399.16      261.69      0.9808      414.38      260.54     0.44368      405.61      243.37     0.98197      400.65      238.71    0.018678      394.91       200.9     0.94854      335.33      222.22     0.74562      335.49
      206.17     0.96858      327.49      295.38     0.27585      305.71       308.2     0.97013      397.24         282      0.2943       392.5      287.42     0.92802       246.1      401.63     0.76267      241.89      408.31     0.91165      384.64      423.31     0.26051      390.59      446.99     0.61442
      324.24      482.15    0.079665      344.46       495.4     0.18682]"
video30.mp4,6,347,"[          0           0      319.31      331.63      271.92      311.25     0.91119       401.3      261.66     0.98175      416.14      260.46     0.43524      407.88      243.29     0.98337       400.5      239.28    0.020485      397.58         201     0.95325      334.87      223.33     0.72447      338.87
      206.09     0.96901      320.83      298.38     0.22691      307.13      307.43     0.96794      390.49      288.03     0.23818      384.11      287.82     0.91809      246.02      398.71       0.756      242.87      405.08     0.91455      384.64      414.56      0.2869      389.89      439.86     0.66348
      333.82         484    0.092133      359.74      498.46     0.22054]"
video30.mp4,6,353,"[          0           0      321.77      331.18      271.72      309.57     0.91672      403.71       261.8     0.97908      417.59      259.44     0.34815      410.18      243.95     0.98152       398.7      235.82    0.019591      400.27      201.67     0.94462      337.93      217.74     0.81459      340.16
       204.3     0.96846      343.69      285.24     0.42015      311.11      307.83     0.96981      405.19      277.89      0.4216      388.81      287.87     0.93096      249.15      402.88     0.83983      243.28      412.43     0.93134      389.64       407.2      0.3911      392.84      435.84     0.70355
      363.27      491.28      0.1176      380.23      504.69     0.23243]"
video30.mp4,6,359,"[          0           0      324.24      330.63      271.01      308.33     0.91875      406.26      261.81     0.98126      420.03       259.1     0.38063      412.25      243.76     0.98409         401      236.09    0.021506      402.23      201.75     0.94476      339.27      218.74     0.79969      342.48
      205.18     0.96805      343.72      289.23     0.38409      312.95      307.85     0.96905       407.1       279.3     0.38514      391.28       289.1     0.92728      249.94      407.06     0.83014      243.94      416.24     0.92972      390.72      408.57     0.37248      395.18      435.93     0.69688
      359.63      491.03     0.11332      379.88      504.71     0.23102]"
