video,group,frame,landmarks
single_video_inclass_front.mp4,6,377,"[     434.97      293.45     0.99455      445.94      272.44     0.92129      411.71      276.64     0.99514      452.92      252.85    0.024342      336.22       256.7     0.91652       404.5      286.94      0.9425      225.31      298.13     0.94673      454.99      353.73     0.86133      218.57      405.26
     0.91571       537.6      390.76     0.86938      372.04      433.12     0.92475      344.07       399.2     0.81776      230.33      414.13     0.81237      474.92      452.21     0.34991      294.59      488.34     0.38903      392.06      483.15     0.12066       341.9      478.34     0.12674]"
single_video_inclass_front.mp4,6,383,"[     444.47       306.7      0.9934      454.82      284.81     0.91891      421.23       291.2     0.99439      461.28      261.58    0.026265      346.69      270.21     0.91157      409.68       292.1      0.9367      236.02      307.53     0.94397      451.98      359.57     0.85424      223.29      410.77
     0.91453      532.48      389.48     0.86774      368.21      429.69     0.92523      342.58      387.79     0.81768      231.01      403.18     0.81499      467.59      448.01     0.37712      290.41       486.5     0.41834      395.81      479.82     0.13356      327.47      477.08     0.13983]"
single_video_inclass_front.mp4,6,389,"[     445.11      305.39     0.99289      454.29      283.66      0.8999      422.34      290.38     0.99427      458.79      260.63    0.023707      345.12      270.09     0.90909      407.85      292.06     0.93523      231.56      306.44     0.94179      449.73      357.72     0.85373       218.4      408.85
      0.9121      526.95      386.72     0.87079      365.37       427.5     0.92523      339.52      385.27     0.80598      226.74      399.36     0.80227      458.97      449.63     0.35266      279.06      483.73     0.38942      399.31       478.9     0.12263      314.72      473.92     0.12731]"
single_video_inclass_front.mp4,7,401,"[     421.38      295.12     0.99447      431.44      274.53     0.90683      399.42      279.11     0.99536      436.98       253.9    0.023208      322.97       261.1      0.9078      390.25       284.2      0.9418       211.2      296.55     0.93903      430.09      350.49      0.8651      194.41      400.42
     0.90584      506.26      377.36     0.88234      340.94      417.59     0.92451      315.56      382.03     0.80118      204.71      396.37     0.78785      428.89      444.09     0.33907      263.49      477.56     0.36089      381.78      468.64     0.11639      288.44      471.99     0.11584]"
single_video_inclass_front.mp4,7,407,"[     406.66      292.94     0.99442      417.75      271.25     0.91852      383.53      276.58      0.9945      423.97      248.79    0.027444      309.15      257.72     0.90624      379.56      279.18     0.94411      196.94      294.85     0.93852      419.43      345.65     0.86923      184.35      398.09
     0.90268      496.79      374.92     0.88504      327.76      413.01     0.92277      310.09      383.64       0.803      200.51      401.08     0.78693      424.52      441.25     0.34174      259.38      478.02     0.35865      370.36      464.25     0.11748      287.62      471.35     0.11536]"
single_video_inclass_front.mp4,7,413,"[      394.2      291.09     0.99193      404.57         270     0.87339      372.54      275.43     0.99207      408.81      246.51    0.023962      299.57      255.95     0.90016      368.15      276.52     0.94484      187.73      293.16     0.93625      407.85      343.45     0.87261      175.12      397.21
     0.89854       480.3      370.75     0.88991      316.32      409.92     0.92172      301.85      383.82     0.79537      193.58      401.66     0.77536      415.05      442.89     0.32555      253.34      477.57     0.33625      354.92      463.31     0.10975      281.84      471.29     0.10612]"
single_video_inclass_front.mp4,7,419,"[     384.66      288.44     0.99008      394.03      267.87       0.836      363.68      273.73     0.99048      396.24       244.8    0.022054      291.22      255.11     0.89822      358.66       275.1     0.94699      182.96      292.52     0.93589       397.6       342.5      0.8776      168.19      395.36
     0.89699      470.38      368.19     0.89413       309.5      408.78     0.92142       295.3      381.94     0.80228      187.94      399.73     0.77952      409.75      442.69     0.33758      250.04      476.33     0.34405      342.77      462.02     0.11341      277.61      469.47     0.10843]"
single_video_inclass_front.mp4,7,425,"[     376.01      284.57     0.98969      385.98      264.01      0.8327       354.7      269.49     0.98995      389.13      241.37    0.021554      281.87      249.48     0.89663      351.84      269.57     0.94734      174.64      288.31     0.93361      390.88      339.66     0.87694       163.3      392.41
     0.89062      466.92      364.85     0.89236       302.1      405.26     0.91632      286.01       378.1     0.80037      177.53      395.97     0.77399      402.42       438.4     0.33917      239.51      472.61     0.34075      336.47      463.15     0.11458      264.74      469.82     0.10791]"
single_video_inclass_front.mp4,7,431,"[     367.44      280.41     0.98964      377.13      259.87     0.82861      345.86       265.7     0.99005      380.63      238.02    0.021111       270.5      246.71     0.89425       343.1      267.01     0.94618      166.86      284.91     0.93047      382.76      337.45     0.87222      153.02      389.02
     0.88266      453.61      362.45     0.88871      293.75      402.12     0.91079      275.47       371.7     0.79434      167.16      388.98     0.76559      391.34      434.36     0.33374      230.53      469.84     0.33109      331.09      459.74      0.1151      259.41      463.84     0.10694]"
single_video_inclass_front.mp4,7,437,"[     356.76      276.55     0.99353      366.16      254.39     0.89537       333.3      261.24     0.99587      370.01      233.63    0.019524      258.94      243.99     0.92183      327.57      264.91     0.94465      156.68      284.12     0.94273       375.1      330.85     0.85269      143.59      389.13
     0.89801      446.61      357.32     0.86014      285.78      396.83     0.91031      252.62      363.91     0.79261      146.46      379.35     0.77854      381.77      428.39     0.31685      228.48      468.76     0.34159      331.72       458.9     0.09745       252.5      459.32    0.098481]"
single_video_inclass_front.mp4,7,443,"[     346.47      270.66     0.98929      355.44      249.12      0.8592      323.32      256.47     0.99197      359.71      228.36    0.021653      249.41      239.75     0.91713      321.46      260.27     0.94718      142.87       279.2     0.94477      368.18      325.13     0.86387      135.51      383.81
     0.90301      437.51       350.9     0.87178      277.72      391.95     0.91629      263.34      363.48     0.80755      157.25      381.91     0.79543      375.53       423.5     0.33737      232.59      465.51      0.3607      329.75      460.84     0.10201       260.5      462.17      0.1027]"
single_video_inclass_front.mp4,7,449,"[      336.3      266.75     0.98742      346.02      244.95     0.83305      313.24      252.29     0.99014      350.66      222.66    0.020601      237.01      233.81     0.91521      311.16      254.56     0.94792      128.62      274.46     0.94332      358.92      319.11     0.86923      127.89      379.52
     0.90236      426.08      345.06     0.87879      268.88      388.01     0.91824      260.25      365.24     0.81056      152.94      386.18      0.7965      373.71      418.54     0.34197       221.7      462.17     0.36088      320.01      456.96     0.10417      250.52      459.34     0.10346]"
single_video_inclass_front.mp4,7,455,"[     325.48      260.26     0.99202      334.57      238.74     0.88366      302.69      245.13     0.99406      338.67      219.22     0.02222      228.42      229.41     0.91318      301.26      252.36      0.9495      120.58      270.42     0.94173       351.4      315.27     0.87176      117.71       375.3
     0.89734      416.49      338.66     0.88179      260.69      381.09     0.91577      252.84       367.1      0.8018      145.68      387.69     0.78334      364.19       414.8     0.32183      209.83         457     0.33394      309.33      451.13    0.098159       234.8      453.69    0.095759]"
single_video_inclass_front.mp4,8,467,"[     316.11      256.71     0.98862      326.36      235.19     0.85473      292.31      242.08     0.99111       331.4      214.31    0.021585      216.37      225.25     0.91153      294.85      245.36      0.9505      109.62      264.82     0.94078      344.78      310.25     0.87682       108.2      371.07
     0.89715      411.99      333.93      0.8864      251.74      380.22     0.91708      250.72      362.23      0.8161      141.64      384.64     0.79667      367.09      402.54     0.36237      213.31      449.01     0.37306      302.82         448     0.11531      242.89      449.19     0.11193]"
single_video_inclass_front.mp4,8,473,"[     323.74      258.23     0.99047      333.52      236.18     0.87137      299.52      243.39     0.99279      338.05      214.98     0.02218      224.04      226.64     0.91242      303.13      247.63     0.94942      117.08      268.03     0.94189      354.59      312.89     0.87306      117.43      374.15
     0.89891      424.19         337      0.8826      260.62      380.93     0.91749       259.1      363.27      0.8095      150.72      385.69      0.7924      372.02      408.69     0.34084      217.78      454.37     0.35532      314.13      448.49     0.10605      248.81      449.86     0.10422]"
single_video_inclass_front.mp4,8,479,"[     329.05      258.94     0.99152      338.81      236.29     0.88497      304.51      243.84     0.99372      343.27      214.45    0.022978      230.23      227.67     0.91552      308.18      245.97     0.94992      121.95      268.14     0.94368      360.09      313.32     0.87293      121.45      375.76
     0.90138      431.03      339.16     0.88046      265.96      382.29      0.9179      263.52      362.96     0.80966      154.98      386.13     0.79355      381.46      410.28      0.3366       221.6      457.79     0.35374      318.63       448.6     0.10395      258.45      451.41     0.10293]"
single_video_inclass_front.mp4,8,485,"[     337.94      258.19     0.98826      347.15      235.47     0.84129      313.66      243.81       0.991      351.01      211.91    0.021561      237.36      226.15     0.91788      315.91      245.23     0.94945      128.99      268.24     0.94515      367.76      313.03     0.87258      131.23      376.73
     0.90605      438.66      338.02     0.87997      275.35      383.24     0.92091      270.91      361.68     0.81222      160.39      384.34     0.79834      391.59      409.18     0.34097      228.45      456.05     0.36325      325.05      448.75     0.10602      267.22      451.69     0.10643]"
single_video_inclass_front.mp4,8,491,"[     352.59      258.24     0.98867      361.86      236.23     0.81823      329.39      243.29     0.99123       366.7      216.07    0.016392      252.58      226.03     0.90955      330.69      246.43     0.95287      145.24      267.61     0.93588      379.71       313.2     0.87843       144.9      375.83
     0.87973       457.2      337.02     0.88826      286.07      384.86     0.90546      283.54      361.12     0.80092      174.35      383.44     0.76974      399.07      408.99     0.34641      238.55      454.13     0.34019      331.89      445.29      0.1095      272.29      449.19     0.10114]"
single_video_inclass_front.mp4,8,497,"[     359.57      258.36      0.9886      369.15      235.88     0.82814      335.77      243.39     0.99072      374.15      214.31    0.017369      258.19      225.68     0.90801      336.29      245.45     0.95146      150.93      266.73     0.93448      382.81      313.59     0.87601      149.73      374.09
     0.87912         460      335.12     0.88733      290.32      382.16     0.90586      285.17      357.07     0.79802      175.38      378.49     0.76694       396.3      410.99     0.33732      239.18      454.08     0.33148      334.01      442.81      0.1052      270.31      446.74    0.097089]"
single_video_inclass_front.mp4,8,503,"[     360.19      258.67     0.98951      370.46      235.76     0.85266      335.55      243.51     0.99134      376.25      213.59    0.018553      260.36      225.69     0.90617      338.67      245.13     0.95144      154.01      265.81     0.93456      384.31      312.93     0.87697      150.47      372.82
      0.8802      458.73      334.29     0.88889      291.35      381.29       0.907       284.1      354.51     0.80205      173.96      375.44     0.77143      397.66      408.36     0.34789      237.06      453.15     0.34183      335.79      442.01     0.10911      268.56      447.08     0.10049]"
single_video_inclass_front.mp4,8,509,"[     359.74      257.61     0.98904      370.09      234.95     0.84645      335.32      242.36     0.99105      376.09      213.21    0.018482      259.46      224.74     0.90641      337.67      244.59     0.95162       152.9      265.49     0.93419      383.54      312.14     0.87711      149.35      372.42
     0.87911       456.5      332.51     0.88921       290.4      380.76     0.90659      282.91      356.24     0.79777      172.89      377.17     0.76588      395.76      410.39     0.33541      237.96      454.26     0.32868       336.3      443.26     0.10376      268.13      447.91    0.095389]"
single_video_inclass_front.mp4,8,515,"[     360.73      257.62     0.98986      371.91      234.65     0.87073      335.78      241.82      0.9912      378.72       212.7     0.02128      259.84      223.14     0.90854      337.64      245.65     0.95286      153.39      265.23       0.935       385.1      312.23     0.87942      148.58       372.1
     0.88026      459.23      331.94     0.89104       290.8      380.66     0.90763      283.16      355.47     0.80628      173.12      376.02     0.77433      396.72      407.53     0.35847      232.24       452.9     0.34983      334.71      443.93      0.1124      262.54      449.67     0.10267]"
single_video_inclass_front.mp4,8,521,"[     361.51      257.69     0.98944       372.5      234.91     0.86322      336.83      241.84     0.99107      379.08      213.39    0.020438       260.8      223.53     0.90968      338.17      245.79     0.95273      153.62      264.89     0.93532      386.75      312.12      0.8792      148.66      371.97
     0.88137      463.25      332.84     0.89048      292.29      381.49     0.90825      285.09       356.3     0.80606      174.68      376.89     0.77472      398.69      409.27     0.35352      236.31      453.85     0.34645      335.36      443.69     0.11028      266.31         449     0.10127]"
single_video_inclass_front.mp4,9,533,"[     361.96       256.6       0.989      373.42      234.25     0.85508      338.29      240.73     0.99053      380.45      211.74    0.020469      260.88      221.33     0.90797      339.99      244.01     0.95234      153.03      263.53     0.93533      387.18      311.28     0.87932      148.49      371.64
     0.88167      462.13      332.18     0.89095       292.8      380.87     0.90867      288.24      357.35     0.80338       177.2      378.25     0.77251       399.2      408.41     0.34516      236.79      453.51     0.33832      338.92      444.13     0.10744      267.35      447.82    0.098712]"
single_video_inclass_front.mp4,9,539,"[     361.93      256.28     0.99038      374.32      233.06     0.88319      337.01      239.92     0.99127      382.31      209.79    0.022582      260.32      219.88     0.90827      340.19       242.6      0.9524      153.26      262.48     0.93574      386.55       310.3     0.87886      147.09      371.06
     0.88169      460.39      331.99      0.8902      291.39      380.17     0.90841      288.27      356.68     0.80608      177.47      377.94     0.77578      402.14      407.74     0.35164      240.37       452.6     0.34547      338.27      443.07     0.11014      272.29      446.55     0.10157]"
single_video_inclass_front.mp4,9,545,"[     362.52      257.17     0.98832      373.54      235.28     0.84185      339.43      241.58     0.99024      380.13      213.39    0.018992      262.47      223.46     0.90672      341.23      244.03     0.95167      154.62      263.99     0.93463      387.02      311.02      0.8793      148.97      371.01
     0.88221      460.98      333.25     0.89172      290.83       379.6      0.9095      285.45      355.13     0.80488      174.63      375.98     0.77419      397.42      408.26     0.35012      233.99      453.96     0.34304      333.09      441.84     0.10956      262.04      447.59     0.10038]"
single_video_inclass_front.mp4,9,551,"[     363.42      257.54     0.98675       373.5      235.98     0.80565      341.28      242.41     0.98918      378.65      213.81    0.017208      263.12      224.24     0.90544      341.21         245     0.95093      155.08      264.76     0.93403      387.76       311.7     0.87878       149.2      371.75
     0.88292      461.06      334.13     0.89236       291.5       380.6     0.91095      286.12      356.52      0.7999      175.51      377.11     0.76929      396.99      409.95     0.33877      237.44      454.09     0.33299      332.12       441.4     0.10565      266.36      446.05     0.09723]"
single_video_inclass_front.mp4,9,557,"[     360.89      257.66     0.98797      371.34      235.43     0.83583      337.14      242.43     0.99003      377.38      213.54    0.018497       261.4      224.21     0.90541      341.78      244.62     0.95202      155.03      264.98     0.93498      386.99      311.73     0.88023      148.99      371.84
     0.88297       461.3      334.11     0.89212      290.13      381.53     0.90986      287.74       355.2     0.80697      177.27      375.88     0.77669      399.76      408.89      0.3534      236.14      453.91     0.34667      331.19      440.18     0.11111      265.93      445.93      0.1021]"
single_video_inclass_front.mp4,9,563,"[        362      258.91     0.98864      372.24      236.94      0.8331      338.98      243.54     0.99101       377.9      215.31    0.017314      262.15      225.61     0.90706      342.13      245.42     0.95173      156.34      265.33     0.93499      387.03      312.49     0.87892       149.4      373.11
     0.88279      459.64      334.99      0.8908      291.01      382.66     0.90927      285.99       354.6     0.80839      175.34      375.07     0.77856      402.03      408.03     0.36043      237.32      454.08     0.35459      329.98      439.64      0.1143      269.14      445.37     0.10527]"
single_video_inclass_front.mp4,9,569,"[     363.73      260.06     0.98769      373.91      238.28     0.81886      341.15      244.42     0.99049       379.5      217.03    0.016799      263.09      226.17     0.90889      342.32      246.34     0.95121      155.99       266.2     0.93466      388.31      313.55     0.87669      150.43      374.04
      0.8821      463.08      336.55     0.88855      292.02      383.15     0.90889      288.04      356.52     0.80062      177.85       377.8      0.7705      405.56      404.14     0.35089      242.55       452.8      0.3469      333.16      439.01     0.11309      277.45      444.72     0.10463]"
single_video_inclass_front.mp4,9,575,"[     363.26       261.4     0.98924      375.29       238.1     0.86896      337.42      244.93     0.99122      383.15      216.74    0.020214      261.31       225.7     0.91062      343.66      245.37     0.95212      155.05      267.16     0.93571      387.47      314.09     0.87654      150.26      375.61
     0.88142       461.5      337.59     0.88693      293.53      383.91     0.90746       291.4      357.52       0.806      181.46      380.61      0.7764      408.86      400.44     0.36879      246.03      452.74     0.36459       334.4      438.84     0.12166      283.16      447.21     0.11252]"
single_video_inclass_front.mp4,9,581,"[     363.31       261.6     0.98925      374.81      238.74     0.86064      338.49      245.39     0.99154      382.21      217.53    0.019065      262.08      226.71     0.91086       344.8      246.09     0.95238       154.5      267.71     0.93628      387.87      314.94     0.87648      150.24       376.3
     0.88104      458.85       338.7     0.88623      293.19      385.22     0.90631      292.51      357.68     0.80691      182.06      380.29      0.7777      407.24      402.93     0.36713      246.04      453.71     0.36262      333.94      440.16        0.12      280.89      447.81     0.11098]"
single_video_inclass_front.mp4,9,587,"[     363.77      261.76     0.98847      375.21       239.1     0.85361      339.03      245.84     0.99097      382.58      218.09    0.019172      262.37      227.43     0.91082      345.43      246.29     0.95217      154.75      268.62     0.93605      387.77      315.34     0.87611      150.37      377.07
     0.88098      459.13      339.57     0.88611      293.13      385.56      0.9065       291.9      358.35     0.80462      181.25      380.89     0.77512      407.97      406.37     0.35856       245.7      455.86     0.35434      335.41      443.97      0.1147      278.58      451.52     0.10615]"
single_video_inclass_front.mp4,10,599,"[     365.39      262.41     0.98606      376.09       240.3     0.81574      341.58      246.79     0.98943      382.44      219.59    0.016998      264.02      228.27     0.90974      345.73      246.12     0.95131      156.25      268.23     0.93544      388.99      315.52     0.87612      151.79      377.63
     0.88297      462.32      340.14     0.88679      295.19      386.31     0.90853      291.87      358.93     0.80359      181.41       381.4     0.77464      408.14       406.4     0.35543      248.46      455.51      0.3528      335.56      445.33     0.11321      281.17      452.71     0.10521]"
single_video_inclass_front.mp4,10,605,"[     363.33      263.68     0.98647      373.86      241.44     0.82079      339.94      248.54     0.98945       379.9      219.68    0.017823      263.41      229.23     0.90978      342.04      248.01      0.9526      157.45      269.64     0.93646      388.09      316.02     0.87884      152.59      377.73
     0.88355       459.5      340.43     0.88818      291.53      386.99     0.90791      289.33       359.4     0.81272      180.06      380.83     0.78384      407.15      408.97     0.37264      243.63      456.65       0.368      335.51       450.9     0.11754      275.73      457.07     0.10876]"
