video,group,frame,landmarks
single_video_bad.mp4,6,377,"[     560.22      219.58     0.98652      595.21      185.61     0.74995         543      166.28     0.99542      618.07      163.12    0.015321      484.18       114.2     0.84251      583.71      237.73     0.51904      341.65       159.6     0.93692      594.25      358.77     0.10259      149.83      339.14
     0.83308       550.1       334.2     0.15465      292.27      383.46     0.80145      478.26      485.04     0.12593      305.43      473.05     0.29778       494.5      449.89    0.014121      316.71      464.98    0.038718      433.89      410.02   0.0086543      309.72      428.23    0.015837]"
single_video_bad.mp4,6,383,"[     543.75      194.11     0.99441      580.16      167.85     0.92104      526.22      140.73     0.99758      600.39       167.2    0.037632      468.28      100.88     0.87225       562.2      234.12     0.67088      338.53      153.83     0.94962      618.22      313.71     0.17425      150.14      336.08
     0.84683       575.9      318.55     0.21998       295.5      382.41     0.80726      456.58      480.41     0.19699       296.5      466.51     0.37149      492.19      456.76    0.018732      306.08      468.35    0.044313      415.39      419.64    0.010098      300.95      431.88    0.016963]"
single_video_bad.mp4,6,389,"[     532.23      180.47     0.99709      576.23         152     0.97226      514.46      123.94     0.99817      607.21      156.82     0.13059      458.51      91.618     0.85209      577.83      219.82      0.7158       335.5      153.97     0.95382      627.66      308.11     0.22974      146.92      338.82
     0.85748      587.52      319.94     0.28705      296.46      382.88     0.82508       475.4      476.54     0.24029      305.16      465.26     0.41602      499.79      461.96    0.021844      302.96      472.56    0.047936      419.22      423.99    0.010766      300.85      435.05    0.017389]"
single_video_bad.mp4,7,401,"[     541.46      183.07     0.99668      580.59      148.17     0.95039      519.17      124.89     0.99843      606.69      150.57    0.061672      458.74      99.412     0.86421      577.78      228.65     0.66357      338.65      153.69     0.94926      623.86      313.45     0.17018      145.85       339.7
     0.84388      594.67      317.39     0.22117       295.8       382.2     0.80838      470.05      479.91     0.19278      301.98      467.59     0.36743      491.16      454.05    0.019041      306.15      466.75    0.045047      417.73      418.85    0.010293      301.75      431.25    0.017317]"
single_video_bad.mp4,7,407,"[     532.68       184.7     0.99701      577.36      152.01     0.96863      511.84         126     0.99832       609.3      156.63     0.11784      454.75      97.073     0.85058      582.17      223.51     0.67477      336.87      155.47      0.9503      622.89      310.05      0.1848      143.59      339.93
     0.84742      596.65      318.81     0.23791      296.41      383.67     0.81213      475.37      478.25     0.20718      305.21      466.11     0.38457      492.39       457.9     0.02002       297.9      468.99    0.046176      414.73      421.09    0.010485      298.66      433.02    0.017411]"
single_video_bad.mp4,7,413,"[     526.59      192.81     0.99703      572.94      157.63     0.97146       506.2      132.52     0.99824      609.88      159.27     0.14923      451.26      100.23      0.8302      591.53      226.77     0.65423      335.86      155.37      0.9478      626.79      317.76     0.17652      144.45      340.66
     0.84611      597.66      315.49     0.23907      297.86         384     0.81624      486.39      479.99     0.19854      310.27      466.83     0.37786      494.52      460.31    0.019434      298.31      472.78    0.045413      418.45      421.92     0.01017      300.51      434.56    0.017039]"
single_video_bad.mp4,7,419,"[     531.09      162.98     0.99722      569.59      131.76     0.96568      510.52      109.17     0.99809      596.34      131.94    0.091116       449.4       76.97     0.86853      569.66       199.6     0.75603      329.77      143.18      0.9582      620.16      294.67     0.27258       151.2      330.86
     0.87061      575.45      321.93     0.31556      305.09      381.18     0.83412      476.31      471.94     0.29312      305.78       464.8     0.47157      512.22      463.58    0.024591      311.86      476.45    0.052455      428.69      427.08    0.011316      304.92      437.79    0.018015]"
single_video_bad.mp4,7,425,"[     534.31      130.18     0.99815      569.97      102.77     0.97399      516.06      77.868     0.99754         589      107.44    0.059373      453.04      48.024     0.86975      579.51      166.62     0.78554      332.65      124.81     0.95544      639.65       315.3     0.32994      172.23      338.36
     0.87322       586.1       343.8     0.38189      366.72      347.96     0.85083       523.8      455.58      0.3293      342.48      456.03     0.50341      557.21      464.33    0.027007      363.27      475.95    0.053868      475.09      420.43    0.011062      354.68      424.12    0.016884]"
single_video_bad.mp4,7,431,"[     540.16      113.82     0.99807      573.26      87.181     0.96393      523.48      60.983     0.99702      588.71      94.584    0.045723      461.53       35.21     0.88457      565.77      168.96     0.83644      343.16      112.45     0.96139      628.64      322.11     0.40176      202.54      330.41
     0.88636      587.28      356.79     0.42939      407.97      328.86     0.86115      510.27      450.98     0.39886      344.31      448.83      0.5586      549.36      466.49    0.034045      384.72      478.74    0.064622      480.15      418.55    0.013008      365.63      420.77    0.019288]"
single_video_bad.mp4,7,437,"[     551.96      111.96      0.9971      584.28      87.433     0.93122      536.71       58.97     0.99635       597.5      95.893    0.025501      475.69      35.074     0.83326      575.98      156.93     0.88966      342.95      113.22     0.95593      634.86      292.09     0.68172      195.63      322.63
     0.88209      535.59      314.36       0.745      321.41      337.12     0.88694      501.08      431.87     0.43103      335.33      431.38     0.51648      569.11      432.16    0.039518      376.17      444.65    0.056371       475.5      409.25    0.016139      352.78      409.11    0.019932]"
single_video_bad.mp4,7,443,"[     542.97      109.31     0.99783      574.94      84.008     0.95984      527.05      57.904      0.9966      589.49      92.356    0.045813       467.6      34.205     0.88085      561.93      171.31     0.89394      346.49      109.05     0.96538      627.47      322.93     0.58648      203.51      321.56
     0.89605      569.25      346.49      0.6071      404.86      322.34     0.87786      500.62      446.55     0.49921       339.5      442.75     0.61305      537.64      468.09     0.04347      379.14      479.26    0.069736      477.69      415.91    0.015013      366.09       417.2    0.020005]"
single_video_bad.mp4,7,449,"[     552.55      118.05     0.99678      582.61      91.181     0.90249      536.88      66.571     0.99663         596      92.615    0.016517      474.83      36.611     0.83162      572.01      156.77       0.893      342.23      110.16     0.95672       631.6      300.18     0.69542      198.31      317.89
     0.88821      533.27      315.59     0.75668         326      326.21     0.89376       500.5      438.97     0.45146      334.65      437.38     0.53715      561.12      441.83     0.03948      375.48      453.65    0.056193      478.18      414.55     0.01558      355.34      414.04    0.019193]"
single_video_bad.mp4,7,455,"[     549.47      118.27     0.99774      578.48      88.607     0.93185      532.78      67.015     0.99742      593.07      86.842    0.020637      468.55      34.892     0.87759      570.04      158.38     0.87485      346.97      106.35     0.96322       632.1       317.9     0.55204      224.46      338.67
      0.8995      575.18      336.81     0.58166      402.43      324.39     0.88295      514.13      443.14     0.50054      347.86      442.37     0.62547      559.26      473.97     0.04399      397.71      487.44    0.074399      485.66      428.11    0.014596      372.29       429.8    0.020219]"
single_video_bad.mp4,8,467,"[     544.28      118.41     0.99796      574.81      91.469     0.95065      529.15      67.788      0.9975      589.56      91.009    0.028538      469.04      33.542     0.87455      565.36      170.04     0.86855      349.82      103.15     0.96357       624.4      336.61     0.50644      220.03         320
     0.89674      561.59      349.85     0.53215      423.36      329.96     0.87476      512.71      451.47     0.45626      349.76       447.5     0.59533      554.92      468.66    0.038155      394.03      483.82    0.067103       481.7      419.29    0.013596      376.41      422.78    0.019216]"
single_video_bad.mp4,8,473,"[     543.34      118.63     0.99803      574.49      92.819     0.94815      528.59      68.719      0.9977      589.12      92.169    0.024552       469.8      33.875     0.83772      561.71      165.22     0.92696      340.18      105.09     0.96447      630.65       303.4     0.78629      197.01      311.89
      0.9022      535.02      315.03     0.81403      310.54      327.16     0.90007      501.36      445.19     0.59615      339.95      442.34     0.65502       551.5      472.19    0.053289      379.44      485.01    0.068975      478.67      430.86    0.016711      359.04      430.56    0.019462]"
single_video_bad.mp4,8,479,"[     528.66      117.39      0.9979      562.55      90.561     0.96382       513.9      67.962     0.99672       581.8      87.547    0.049859      458.79      30.846      0.8747      555.01      172.68     0.86699      341.35      101.94     0.96378      616.74      334.72      0.4458      214.43      326.53
      0.8849      564.29      364.49     0.45076      414.47      329.06     0.85278      496.23      446.95     0.42465      334.45      441.64     0.56813       534.4      466.92    0.036488      375.65      480.91    0.065151      468.14      419.86    0.013519      364.82      422.25    0.019208]"
single_video_bad.mp4,8,485,"[     530.54      126.46     0.99798      564.18       99.23     0.95897      516.67      76.422     0.99736      583.01      92.316    0.037624      460.49      34.495     0.86545      557.18       171.3     0.90326      342.66      103.44     0.96405      628.97      315.75     0.64838      206.29      319.33
     0.90069      581.89      325.82     0.67789      419.39      316.38     0.88984      501.28      444.71     0.52803      342.22      441.12     0.62475      541.69      475.91    0.042581      388.75      488.75    0.065255      470.35      420.63     0.01382      366.16      423.64    0.017914]"
single_video_bad.mp4,8,491,"[     537.29      131.57     0.99794      570.62       103.8     0.93967       523.3      80.928     0.99791      588.92      94.499    0.020837      466.05      36.237     0.83268      558.72      164.28     0.91486      335.33      105.11     0.95936      629.49       301.8      0.7483      186.38      305.17
      0.8912      535.12      314.95      0.7904      338.42      341.06     0.89305      490.97      436.51     0.51287      326.97      433.27     0.57873      553.47      448.06    0.044421      356.62      462.97    0.059014      469.81       410.5    0.016254      350.09      412.22    0.019108]"
single_video_bad.mp4,8,497,"[     529.89       132.5      0.9978      563.86      104.21     0.94529      515.74      82.038     0.99754      583.19       93.37    0.027188      460.79        35.6     0.83463      555.06      167.67     0.92285      332.93      105.45     0.96263      627.61      303.45     0.76433      185.68      311.89
     0.89815      535.97      312.98     0.79667      345.78      333.62     0.89651      491.68      444.49     0.58435      327.82      440.53     0.64586      536.51      474.95    0.050134      359.35      487.31    0.065758      466.93      424.82    0.015788      350.77      425.94    0.018461]"
single_video_bad.mp4,8,503,"[     519.63      136.83     0.99803      556.66      109.69     0.96228      506.54      85.147     0.99761      578.21      98.238    0.043711      455.33      35.356     0.86872      553.81      174.88     0.84043      334.43      108.46     0.96015      624.79      315.09     0.38216      183.71      314.36
     0.87392      564.02      335.22     0.40199      384.08      324.64      0.8425      491.53      448.83     0.39974      328.95      444.08     0.55548      522.29      475.45    0.032525       364.7      485.21    0.060065      459.54      420.39    0.012208      351.81      423.25    0.017696]"
single_video_bad.mp4,8,509,"[     519.92      136.29     0.99784      556.95      112.59      0.9571      508.62      86.101      0.9975      578.31      102.37    0.039604      459.18      34.802     0.82827      554.86      170.37     0.92318      331.54      107.67      0.9626      629.44      299.32     0.76606      165.95      296.48
     0.89617      534.34       314.4     0.79651      355.52      358.11     0.89095      492.76      452.36     0.57222      326.91      448.64     0.63376       544.9      477.71    0.044795      344.97      489.68    0.058429      462.12      426.24    0.014551      344.43      431.08    0.016951]"
single_video_bad.mp4,8,515,"[      517.4      138.35     0.99792         555      112.28     0.95317      505.77       85.83     0.99766       576.7      101.01    0.035257      457.52      35.738     0.81507      555.46      167.73     0.93165      329.59      109.37     0.96478      627.04      302.71     0.78887       173.8      299.87
     0.89418      534.56      315.38     0.80573      283.69      343.98     0.88317      498.26      442.77     0.61439      337.85      438.83     0.66798       533.4      477.37     0.05584       358.8      488.59    0.069288      469.44      431.48    0.017244      351.35      433.44    0.019541]"
single_video_bad.mp4,8,521,"[     511.32      140.76     0.99799      550.19      114.02       0.965      499.48      87.699      0.9975      574.14      102.47    0.057586      453.17      37.474     0.84142      554.59      174.87      0.8893      332.44       109.4     0.96174      628.03       305.7     0.57604       174.7      307.61
     0.88369      559.06      313.33     0.60276      350.22         338     0.86315      487.62      449.33     0.50661      325.31       443.6     0.61576      510.85      483.55    0.040206       349.3      492.02    0.061806      453.01      426.37    0.013329      345.75      429.55    0.017219]"
single_video_bad.mp4,9,533,"[     519.49      152.76     0.99666      556.16      125.38     0.94467      506.85      102.04      0.9966       580.9      105.93    0.049902      454.98       41.21     0.80952      553.38      167.02     0.88461       328.5      111.98     0.96463      623.77      308.73     0.65783       166.3      300.08
     0.90589       532.2      315.07     0.70602      310.55      330.36     0.89684       493.4      448.18     0.54141      324.69      442.74     0.64749      518.01      486.14    0.042347      331.37      495.38    0.065586      440.71      426.32    0.013667      320.09      435.15    0.017995]"
single_video_bad.mp4,9,539,"[     525.79      162.17     0.99728      560.39      131.63     0.89317      511.97      112.71     0.99816      583.33      104.94     0.01224      459.23      46.554     0.82422      559.01       161.8     0.89316      324.63      115.25     0.95716      629.71      301.17      0.6666      173.25       297.4
     0.87419       533.9       315.8     0.70398      249.67      344.31     0.86055      509.39      446.84     0.49041      337.86      448.13     0.57883      567.37      465.79    0.042392       372.2      482.78    0.059174      485.44      428.01    0.016117      342.08      436.34    0.019643]"
single_video_bad.mp4,9,545,"[     528.35      167.32     0.99681      562.24      134.33     0.88729      512.66      118.63     0.99764      586.32      102.02    0.015304      456.37      49.008     0.81694      569.04      155.66     0.86581      324.22      117.07      0.9543      633.04      301.73     0.62028      166.23      308.08
     0.88707      533.36      315.67     0.68639      316.73      340.82     0.88403      512.26      451.22     0.48789      332.64      450.36     0.59704         549      483.39    0.036252      347.04      494.97    0.054561      475.95      424.21    0.012469      344.21      429.34    0.015896]"
single_video_bad.mp4,9,551,"[     527.77      175.66     0.99691      563.96      142.84     0.89293      512.74       125.5     0.99783      592.61      109.76    0.014761      459.22      52.501     0.79496      581.97      153.05     0.82411      322.54      121.21     0.94974       634.3      300.59     0.51313      170.79      309.62
      0.8661      534.79      316.72     0.59442       261.8         355     0.85744      537.28      449.19      0.3722      353.35      452.22     0.50372      580.07      463.15     0.03066       373.3      477.81    0.049616      491.01      422.13    0.013087      348.91      431.67    0.017566]"
single_video_bad.mp4,9,557,"[     517.29      169.73     0.99709      554.44      137.83     0.91211      503.21      117.67      0.9977      581.59         109    0.021137      450.24      48.209     0.81869      565.06      160.05     0.88196      318.87       120.5     0.95653      633.26      299.25     0.63962      160.35      317.83
     0.88062      533.35      314.64     0.69279      302.31      347.25     0.87356      510.33      451.05     0.49366      330.22      450.93     0.59164      547.45      479.89     0.03848      344.28      492.04    0.055532      473.85       426.2     0.01324      343.73      431.29    0.016478]"
single_video_bad.mp4,9,563,"[     517.17      160.29     0.99668      553.64      131.05     0.89141      504.11      110.73     0.99738      579.49      103.57    0.016008      450.86      43.506     0.81694      561.08      161.92     0.88947      317.73      118.59     0.95718      632.44      298.35     0.64286       174.4      309.78
     0.87021       535.1      314.46     0.68304      249.37      349.94     0.85578      515.53      449.18     0.46551      340.43      451.32     0.55895      568.28       466.6    0.039474       370.3      483.59    0.055959      484.11      430.77    0.015321      344.71      438.96    0.018896]"
single_video_bad.mp4,9,569,"[     512.47      138.79     0.99728      548.91      110.03     0.92306      500.04      86.634     0.99701      570.82      92.578    0.024967       448.5      33.689     0.81406      550.63      164.41     0.93146      318.29      111.83     0.96394      624.69      294.29     0.78782      174.95      317.42
     0.89104      543.05      311.03      0.8026      250.91      330.44     0.87912      494.09      446.46     0.61978      329.69      444.52     0.66979      522.62      490.49    0.053276      354.78         502    0.065003      467.69      443.09    0.015782      340.59      443.32    0.017645]"
